name,category,website,phone,address,maps_url,source,engine,search_query,scraped_at
Bankislami Pakistan Limited,banks credit unions,,9221-2441311 / 2441314," Chapal Plaza Hasrat Mohani Road Off Chundrigar Road, Sindh, Karachi, Sindh",https://www.businesslist.pk/company/95180/bankislami-pakistan-limited,businesslist_pk,scrapy,banks-credit-unions,2026-08-21T20:35:42.720450+00:00
United Bank Ltd.,banks credit unions,,"055-9200557 / 9200556, 021-99217334-38","Trust Plaza,  G.T. Road Chamber Of Commerce Bldg.,  Gujranwala,  Punjab,  Pakistan, Gujranwala",https://www.businesslist.pk/company/147604/united-bank-ltd,businesslist_pk,scrapy,banks-credit-unions,2026-08-21T20:35:44.673041+00:00
Meezan Bank Ltd.,banks credit unions,,"9241-2602587 / 2602586, +92 -21-38103500"," Kotwali Road, Punjab, Faisalabad, Punjab",https://www.businesslist.pk/company/95436/meezan-bank-ltd,businesslist_pk,scrapy,banks-credit-unions,2026-08-21T20:35:46.376944+00:00
"Barclays Bank Plc, Pakistan",banks credit unions,,"(92 21) 35694010, 35272000, UAN : (92 21) 111-105-555","Dawood Centre,M.T.Khan Road,Near P.I.D.C. House, Karachi, Sindh",https://www.businesslist.pk/company/182690/barclays-bank-plc-pakistan,businesslist_pk,scrapy,banks-credit-unions,2026-08-21T20:35:47.604374+00:00
The Punjab Employees Social Security Institution,banks credit unions,,"92-51-9272022, +92 042 99211432 36","(Local Office)- 40, Civil Lines, Rawalpindi",https://www.businesslist.pk/company/207431/the-punjab-employees-social-security-institution,businesslist_pk,scrapy,banks-credit-unions,2026-08-21T20:35:49.763120+00:00
Apna Microfinance Bank,banks credit unions,,+92(42) 111-771-772,"Punjab, Lahore",https://www.businesslist.pk/company/256932/apna-microfinance-bank,businesslist_pk,scrapy,banks-credit-unions,2026-08-21T20:35:51.727691+00:00
Askari Bank Islamic Banking Services,banks credit unions,,"(92 41) 9220623, 9220624, +92 051-8092000","Center Point,Kohinoor City,Jaranwala Road, Faisalabad",https://www.businesslist.pk/company/182686/askari-bank-islamic-banking-services,businesslist_pk,scrapy,banks-credit-unions,2026-08-21T20:35:53.873700+00:00
Akd Securities &amp; Safe Deposit Co. Ltd.,banks credit unions,,"5863810, 5863801, +92-21 111-253-111","611, Clifton Centre, Kehkashan Block-8, Clifton, Karachi",https://www.businesslist.pk/company/227120/akd-securitiessafe-deposit-co-ltd,businesslist_pk,scrapy,banks-credit-unions,2026-08-21T20:35:54.949353+00:00
SadaPay,banks credit unions,,,"Islamabad, Islamabad",https://www.businesslist.pk/company/255211/sadapay,businesslist_pk,scrapy,banks-credit-unions,2026-08-21T20:35:56.398698+00:00
Makki Herbal Laboratories (Private) Limited,pharmacies,http://www.makkiherbals.com,"021-36983054, 36982949","Plot # LS-69-70, Sector 11-I, North Karachi., Karachi, Sindh",https://www.businesslist.pk/company/246429/makki-herbal-laboratories-private-limited,businesslist_pk,scrapy,pharmacies,2026-08-21T20:35:57.701620+00:00
TIB Pvt Ltd,pharmacies,http://www.tibltd.com.pk,+923013750036,"Amin Medicine Market 5th Floor Office 117, Quetta, Balochistan",https://www.businesslist.pk/company/197434/tib-pvt-ltd,businesslist_pk,scrapy,pharmacies,2026-08-21T20:35:59.852819+00:00
Bionix Life Sciences,pharmacies,http://bionix.pk/wp/,042-35942130,"M-78, Zainab Tower, Model Town Link Road, Lahore, Lahore, Punjab",https://www.businesslist.pk/company/241860/bionix-life-sciences,businesslist_pk,scrapy,pharmacies,2026-08-21T20:36:01.754619+00:00
Dr. Hamid&#039;s Baba-e-Homeopathy,pharmacies,http://www.babaehomeopathy.com,36672211,"Main Office: 69, Commercial area, Cavalry Ground, Lahore Cantt., Lahore, Punjab",https://www.businesslist.pk/company/243695/dr-hamids-baba-e-homeopathy,businesslist_pk,scrapy,pharmacies,2026-08-21T20:36:03.987673+00:00
Sonowell,pharmacies,http://www.facebook/adnansonowell,+924235922950,"17 KM FEROZEPUR ROAD LAHORE, Lahore, Punjab",https://www.businesslist.pk/company/243564/sonowell,businesslist_pk,scrapy,pharmacies,2026-08-21T20:36:05.440403+00:00
Sigma Scientific Private Limited,pharmacies,https://www.sigmascientific.com.pk,+923029722220,"Ground Floor, Gulshan Plaza, H-13, Golra Morr, Peshawar Road, Islamabad., Islamabad",https://www.businesslist.pk/company/258591/sigma-scientific-private-limited,businesslist_pk,scrapy,pharmacies,2026-08-21T20:36:07.538688+00:00
Online Pharmacy Store In Pakistan,pharmacies,https://www.pharmacyplus.pk,03002935588,"Al-Shifa Pharmacy Shaheed Road Mian Channu, Khanewal, Punjab",https://www.businesslist.pk/company/250696/online-pharmacy-store-in-pakistan,businesslist_pk,scrapy,pharmacies,2026-08-21T20:36:09.704902+00:00
Buy Crystal Meth Online,pharmacies,,2027097339,"123 Fifth Avenue,, Mardan, Gilgit-Baltistan",https://www.businesslist.pk/company/258994/buy-crystal-meth-online,businesslist_pk,scrapy,pharmacies,2026-08-21T20:36:11.927206+00:00
Vega Pharmaceutical (Pvt) Ltd,pharmacies,https://www.facebook.com/Vega-Pharmaceuticals-366631766802630/,"04235911681, 04235911682","85-A BABAR BLOCK, NEW GARDEN TOWN, LAHORE, Lahore, Punjab",https://www.businesslist.pk/company/240257/vega-pharmaceutical-pvt-ltd,businesslist_pk,scrapy,pharmacies,2026-08-21T20:36:13.507193+00:00
Ferozsons Laboratories Ltd.,pharmacies,http://www.ferozsons-labs.com,"9242-7321317, +92-42-36026700"," 8-Bank Square Shahrah-e-Quaid-e-Azam, Punjab, Lahore, Punjab",https://www.businesslist.pk/company/114904/ferozsons-laboratories-ltd,businesslist_pk,scrapy,pharmacies,2026-08-21T20:36:15.547246+00:00
Cotton Craft Pvt Ltd.,pharmacies,http://www.cottoncraftpvt.com,+923218877665,"Plot No 407, 408 Sundar Industrial Estate Lahore, Lahore, Punjab",https://www.businesslist.pk/company/224533/cotton-craft-pvt-ltd,businesslist_pk,scrapy,pharmacies,2026-08-21T20:36:17.552263+00:00
Care Pharmacy,pharmacies,http://www.finepackages.com,"+92 41 8503533, +92 51 843 2273","MAIN Susan Road, Block Z Madina Town, Faisalabad, Punjab 38000, Faisalabad, Punjab",https://www.businesslist.pk/company/183859/care-pharmacy,businesslist_pk,scrapy,pharmacies,2026-08-21T20:36:18.729845+00:00
Ahsan Medicine Co.,pharmacies,https://www.facebook.com/ahsanmedicinecompany/,"9261-4572527, 9261- 4573060, +92 347 7003077","Nishtar Rd, Justice Hamid Colony, Multan, Punjab",https://www.businesslist.pk/company/114257/ahsan-medicine-co,businesslist_pk,scrapy,pharmacies,2026-08-21T20:36:20.810199+00:00
Chemicalssuppliers,pharmacies,http://chemicals-suppliers.com,13303621075,"1390 W. 5th Ave. Columbus. OH 43212, Dera Ghazi Khan, Gilgit-Baltistan",https://www.businesslist.pk/company/248263/chemicalssuppliers,businesslist_pk,scrapy,pharmacies,2026-08-21T20:36:22.827196+00:00
Barri Tarditional Pharma,pharmacies,http://www.SnoringTreatment.com,+923128206006,"Barri Traditional Pharma 6Main Tariq Abad Road Khokharki GRW, Gujranwala, Punjab",https://www.businesslist.pk/company/243418/barri-tarditional-pharma,businesslist_pk,scrapy,pharmacies,2026-08-21T20:36:24.909745+00:00
Crocus Scientific Trading,pharmacies,http://www.crocusscientific.com,03334224578,"173/B Raja center Main Market Gulberg II Lahore, Lahore, Punjab",https://www.businesslist.pk/company/246222/crocus-scientific-trading,businesslist_pk,scrapy,pharmacies,2026-08-21T20:36:26.255080+00:00
Luckystore.pk,pharmacies,,+923092629693,"Nazimabad karachi, Karachi",https://www.businesslist.pk/company/258620/luckystorepk,businesslist_pk,scrapy,pharmacies,2026-08-21T20:36:28.261596+00:00
CSH Pharmacy,pharmacies,https://cshpharmacy.com.pk/,03054441162,"Main Market, Gulberg, Lahore, Pakistan, Lahore, Punjab",https://www.businesslist.pk/company/258997/csh-pharmacy,businesslist_pk,scrapy,pharmacies,2026-08-21T20:36:30.352053+00:00
Meri Pharmacy,pharmacies,https://meripharmacy.pk/,03000446767,"B-280, Sector 6F, Mehran Town, Korangi Industrial Area, Karachi 74900, Pakistan, Karachi, Sindh",https://www.businesslist.pk/company/259003/meri-pharmacy,businesslist_pk,scrapy,pharmacies,2026-08-21T20:36:31.759875+00:00
Leven Medical Care,pharmacies,http://www.memethol-pk.com,"(042) 35403666, (042) 35403667"," 8-C Shah Jamal Rd, Fazlia Colony, Lahore, Lahore, Punjab",https://www.businesslist.pk/company/250454/leven-medical-care,businesslist_pk,scrapy,pharmacies,2026-08-21T20:36:33.725877+00:00
Dr. Attiya&#039;s Skin Matters Clinic,doctors and clinics,https://drattiyaskinmatters.com.pk/,+923315228889,"House 710 Street 2, Chaklala Scheme 3 Rawalpindi, Pakistan, Rawalpindi",https://www.businesslist.pk/company/258462/dr-attiyas-skin-matters-clinic,businesslist_pk,scrapy,doctors-and-clinics,2026-08-21T20:36:35.958464+00:00
Islamabad Laser and Skin Clinic,doctors and clinics,https://ilscbydraasma.com/,+923315005904,"1st floor, Al-Sheikh Plaza, Faisal Market, F-7/1 Islamabad, Islamabad",https://www.businesslist.pk/company/258569/islamabad-laser-and-skin-clinic,businesslist_pk,scrapy,doctors-and-clinics,2026-08-21T20:36:37.923130+00:00
Green plus Herbs (Pakistan),doctors and clinics,http://www.greenplusherbs.pk,"0300-2707973, +92 42 35168920","PECHS block 2 , Zuljalal Center , Tariq road , Karachi, Sindh",https://www.businesslist.pk/company/242150/green-plus-herbs-pakistan,businesslist_pk,scrapy,doctors-and-clinics,2026-08-21T20:36:39.290206+00:00
Transparent Hands,doctors and clinics,https://www.transparenthands.org/,+92(42)35201125,"605A-Block C,Faisal Town , Lahore, Punjab",https://www.businesslist.pk/company/252637/transparent-hands,businesslist_pk,scrapy,doctors-and-clinics,2026-08-21T20:36:41.573982+00:00
MegMedius International (Pvt.) Lts,doctors and clinics,,03323516401,"Glass tower main clifton road, Karachi, Sindh",https://www.businesslist.pk/company/244338/megmedius-international-pvt-lts,businesslist_pk,scrapy,doctors-and-clinics,2026-08-21T20:36:43.161463+00:00
Dermics by Dr. Afifa Zahra,doctors and clinics,https://dermicspakistan.com/,+92 3233679361,"Second Floor 141 - CCA Dha Phase 4, Lahore, 54792, Lahore, Punjab",https://www.businesslist.pk/company/257616/dermics-by-dr-afifa-zahra,businesslist_pk,scrapy,doctors-and-clinics,2026-08-21T20:36:44.987311+00:00
Human Health Care Services Pvt Ltd,doctors and clinics,https://human-healthcare.com,+923192060174,"HQ40 c/o E40, PRECHS, Gulshan-e-Iqbal, Bl10A, Karachi, Pakistan., Karachi, Sindh",https://www.businesslist.pk/company/258996/human-health-care-services-pvt-ltd,businesslist_pk,scrapy,doctors-and-clinics,2026-08-21T20:36:47.227835+00:00
Hi-Med Surgical,doctors and clinics,http://www.himed.com.pk/,+92 (42) 37310062,"Suite # 4, 1st Floor, Zahoor Chambers, 1- Mozang Road, (Near A.G. Office), P.O. Box # 2434, LAHORE - 54000, Pakistan., Lahore, Punjab",https://www.businesslist.pk/company/244211/hi-med-surgical,businesslist_pk,scrapy,doctors-and-clinics,2026-08-21T20:36:48.826022+00:00
LearningAll,doctors and clinics,,"+923214082604, +923214082603","Gulberg 3 Lahore Pakistan, Lahore, Punjab",https://www.businesslist.pk/company/242116/learningall,businesslist_pk,scrapy,doctors-and-clinics,2026-08-21T20:36:50.588356+00:00
Cosmesurge International Hospital,doctors and clinics,https://www.cosmesurgehospital.com.pk,0514410336,"Main Saidpur Road Rawalpindi, Rawalpindi, Punjab",https://www.businesslist.pk/company/258989/cosmesurge-international-hospital,businesslist_pk,scrapy,doctors-and-clinics,2026-08-21T20:36:52.648445+00:00
Dr. Frigz International (pvt) Ltd,doctors and clinics,http://www.frigzinternational.com,92-52-4262703,"Airport Road. Gohdpur, Sialkot, Punjab",https://www.businesslist.pk/company/225183/dr-frigz-international-pvt-ltd,businesslist_pk,scrapy,doctors-and-clinics,2026-08-21T20:36:54.829739+00:00
Doctors Space,doctors and clinics,http://www.doctorspace.pk,+923101422220,"Doctors Space 69/70 CC commercial Phase 1 citi housing, Gujranwala",https://www.businesslist.pk/company/258477/doctors-space,businesslist_pk,scrapy,doctors-and-clinics,2026-08-21T20:36:56.620657+00:00
Tronsit Solutions,doctors and clinics,https://tronsitsolutions.com,+92 325 500 552 2,"255 MB, Sector J DHA Phase 6, 54000, Lahore, Punjab",https://www.businesslist.pk/company/256114/tronsit-solutions,businesslist_pk,scrapy,doctors-and-clinics,2026-08-21T20:36:58.671170+00:00
General Veterinary Hospital Pakistan,doctors and clinics,http://www.gvhospitals.com/,+923338579990,"Ashfaq Chowk, Ahmad Hassan Road, Harbanspura Link Road, Joray Pull Lahore Cantt, Lahore, Punjab",https://www.businesslist.pk/company/244595/general-veterinary-hospital-pakistan,businesslist_pk,scrapy,doctors-and-clinics,2026-08-21T20:37:00.362797+00:00
Rehab Ease by Dr. Ehtisham Panhwar PT,doctors and clinics,https://www.youtube.com/@ehtishampanhwar,+923092026233,"Plot D3/33 Delhi colony karachi, Karachi",https://www.businesslist.pk/company/258618/rehab-ease-by-dr-ehtisham-panhwar-pt,businesslist_pk,scrapy,doctors-and-clinics,2026-08-21T20:37:01.602301+00:00
Pak Hospital,doctors and clinics,https://pakhospital.com.pk/,042-37429517,"33 K Shah Jamal Lahore, Lahore, Punjab",https://www.businesslist.pk/company/258951/pak-hospital,businesslist_pk,scrapy,doctors-and-clinics,2026-08-21T20:37:03.388491+00:00
Hemani Ultrasound,doctors and clinics,https://www.hemaniultrasound.pk,0333 9801217,"Bus Stop, III-C, 7 1/2, opposite Imtiaz Supermarket Nazimabad, Nazimabad 3 Nazimabad, Karachi, Pakistan, Karachi, Sindh",https://www.businesslist.pk/company/254589/hemani-ultrasound,businesslist_pk,scrapy,doctors-and-clinics,2026-08-21T20:37:04.967422+00:00
Dr M Omar Plastic Surgery,doctors and clinics,https://www.dromarplasticsurgeon.com/,0300 4111418,"Room #05,Horizon Hospital 403,Block D-II, M.A. Johar Town Lahore Pakistan, Lahore, Punjab",https://www.businesslist.pk/company/250067/dr-m-omar-plastic-surgery,businesslist_pk,scrapy,doctors-and-clinics,2026-08-21T20:37:07.049123+00:00
Dr Rabb Derma Beauty &amp; weight loss Clinic,doctors and clinics,https://www.facebook.com/drrabbdermabeautyclinic/,03320827125,"Park lane Hospital Near 2 Talwar Clifton Karachi. Opp British High Commission .Sharae Iran . Old Clifton. Karachi, Karachi, Sindh",https://www.businesslist.pk/company/243355/dr-rabb-derma-beautyweight-loss-clinic,businesslist_pk,scrapy,doctors-and-clinics,2026-08-21T20:37:08.545144+00:00
Times Medical,doctors and clinics,https://www.facebook.com/timesmedicalofficial/,03328742784,"4/478 Murray College Road, Sialkot, Punjab",https://www.businesslist.pk/company/248578/times-medical,businesslist_pk,scrapy,doctors-and-clinics,2026-08-21T20:37:09.876000+00:00
Cosmosoft Business Solutions Pvt Ltd,audit and accounting,http://www.cosmosoftsolution.com,"042-35456003/7, +92-213-432-9650","Office No. 106 Block D Johar Town Lahore, Lahore, Punjab",https://www.businesslist.pk/company/242620/cosmosoft-business-solutions-pvt-ltd,businesslist_pk,scrapy,audit-and-accounting,2026-08-21T20:37:11.658778+00:00
"Arif And Associates | Advocates &amp; Chartered Accountants | Tax, Auditors, Legal, Bookkeeping",audit and accounting,http://www.arifandassociates.com,+923228895686,"Arif Building Ground Floor, 13 Fane Road, Lahore, Pakistan, Lahore, Punjab",https://www.businesslist.pk/company/243110/arif-and-associates,businesslist_pk,scrapy,audit-and-accounting,2026-08-21T20:37:13.751675+00:00
BSNS CONSULTING (Cost and Management Accountants),audit and accounting,http://www.bsnsconsulting.com,051-4861774,"Office # 11, 2nd Floor, Anique Arcade, I-8 Markaz, Islamabad., Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/235489/bsns-consulting-pvt-ltd,businesslist_pk,scrapy,audit-and-accounting,2026-08-21T20:37:15.401104+00:00
JConsulting (Jameel &amp; Co. Chartered Accountants),audit and accounting,http://www.jconsulting.com.pk,+92 61 6777006,"109 D, Shah Rukn e Alam Colony, Multan, Multan, Punjab",https://www.businesslist.pk/company/244765/jconsulting-jameelco-chartered-accountants,businesslist_pk,scrapy,audit-and-accounting,2026-08-21T20:37:17.197284+00:00
Imran A.H. &amp; Co. Chartered Accountants,audit and accounting,,+92 307 8353391,"268, J2 Wapda Town, Lahore, Lahore",https://www.businesslist.pk/company/258475/imran-ahco-chartered-accountants,businesslist_pk,scrapy,audit-and-accounting,2026-08-21T20:37:19.419147+00:00
Ascent Accounts,audit and accounting,http://www.ascentaccounts.com,+923332928970,"A-105 Irfan Corner, Block 7, Federal B Area, Karachi, Pakistan, Karachi, Sindh",https://www.businesslist.pk/company/241682/ascent-accounts,businesslist_pk,scrapy,audit-and-accounting,2026-08-21T20:37:21.243453+00:00
Microtech Institute for Import Export Amazon eBay,audit and accounting,http://www.microtech.institue,052-4601650,"Skylark Building Awan Plaza Opposite Nishat Cinema, Katchery Road, Sialkot, Punjab",https://www.businesslist.pk/company/246700/microtech-institute-for-import-export-amazon-ebay,businesslist_pk,scrapy,audit-and-accounting,2026-08-21T20:37:23.503602+00:00
SIS Tax Consultant,audit and accounting,,03333399550,"Gulshan-e-Iqbal, Karachi, Karachi, Sindh",https://www.businesslist.pk/company/245714/sis-tax-consultant,businesslist_pk,scrapy,audit-and-accounting,2026-08-21T20:37:25.143943+00:00
Chartered Associates | Accounts &amp; Tax Consultants,audit and accounting,https://charteredassociates.pk/,"0305 1864833, +92 322 7877138","Plot No 41, Karim Block, 3 Rehman St, Lahore, 54000, Lahore, Punjab",https://www.businesslist.pk/company/253155/chartered-associatesaccountstax-consultants,businesslist_pk,scrapy,audit-and-accounting,2026-08-21T20:37:27.486364+00:00
Adeel Khan &amp; Co.,audit and accounting,http://www.akco.pk,+92-311-5004500,"Office No. 17, 3rd Floor, Executive Centre, I-8 Markaz, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/242469/adeel-khan-co,businesslist_pk,scrapy,audit-and-accounting,2026-08-21T20:37:29.598113+00:00
Adeel Khan &amp; Co.,audit and accounting,http://www.akco.pk,+92-311-5004500,"Office No. 17, 3rd Floor, Executive Centre, I-8 Markaz, Islamabad, Islamabad Capital Territory",https://www.businesslist.pk/company/240428/adeel-khanco,businesslist_pk,scrapy,audit-and-accounting,2026-08-21T20:37:31.441691+00:00
Sharjeel Ayub &amp; Co Chartered Accountants,audit and accounting,http://www.sayub.com,02135693933,"Office no 803, 8th Floor, Landmark Plaza, I.I Chundrigar Karachi, Karachi, Sindh",https://www.businesslist.pk/company/242182/sharjeel-ayubco-chartered-accountants,businesslist_pk,scrapy,audit-and-accounting,2026-08-21T20:37:33.334083+00:00
