company_name,category,website,email,all_emails,phone,address,linkedin,facebook,instagram,rating,review_count,company_size,hourly_rate,min_project,search_query,profile_url,source,engine,email_verified,score,tier,scraped_at
Pentagon Information Technology,software / open source,https://www.pentame.com/,info@pentame.com,info@pentame.com,,Opposite TRA Building - Al Salam St - Al DanahE18-03 - Abu Dhabi,https://www.linkedin.com/company/pentasolutions,https://www.facebook.com/pentagon.ae/,https://www.instagram.com/pentagon.ae/,,0,,,,Abu Dhabi,https://github.com/pentagoninformationtechnology,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:23:11.100Z
Mangroves Water Sports,software / open source,https://mws.ae/,info@mws.ae,info@mws.ae,,Abu Dhabi UAE,https://www.linkedin.com/company/mwsae,https://www.facebook.com/mws.aeofficial/,https://www.instagram.com/mws.ae/https://www.instagram.com/mws.ae/,,0,,,,Abu Dhabi,https://github.com/Mangroves-Water-Sports,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:23:11.100Z
Sosarena International,software / open source,https://sosarena.com,info@sosarena.com,info@sosarena.com,,Abu Dhabi,https://linkedin.com/company/sosarenaint,https://facebook.com/sosarenaint,https://instagram.com/sosarenaint,,0,,,,Abu Dhabi,https://github.com/sosarenaint,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:23:11.100Z
Pixachio Web Solutions,software / open source,https://pixachio.com,info@pixachio.com,info@pixachio.com,,Abu Dhabi,https://www.linkedin.com/shareArticle,https://www.facebook.com/sharer/sharer.php,,,0,,,,Abu Dhabi,https://github.com/pixachio,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:23:11.100Z
Alraedah Finance,software / open source,https://alraedah.sa,care@alraedah.sa,care@alraedah.sa,,Saudi Arabia,https://www.linkedin.com/company/alraedah-finance/,https://www.facebook.com/profile.php,https://www.instagram.com/alraedah.finance.sa/,,2,,,,Saudi Arabia,https://github.com/alraedah-finance,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:23:26.897Z
DCE,software / open source,https://dce.sa,fadel@dce.sa,fadel@dce.sa,,Saudi Arabia,,,,,75,,,,Saudi Arabia,https://github.com/DigitalCloud,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:23:26.897Z
eSense,software / open source,https://esensesoftware.com/,arabia@esensesoftware.com,arabia@esensesoftware.com,,"Riyadh, Saudi Arabia",https://sa.linkedin.com/company/esensesaudi,https://www.facebook.com/eSenseSaudi/,,,1,,,,Saudi Arabia,https://github.com/esensesoftware,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:23:26.897Z
IT Systematic,software / open source,https://itsystematic.com,sales@itsystematic.com,sales@itsystematic.com,,Saudi Arabia,https://www.linkedin.com/company/it-systematic/,https://www.facebook.com/it.systematic.technology,https://www.instagram.com/itsystematic/,,4,,,,Saudi Arabia,https://github.com/itsystematic,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:23:26.897Z
Simplified Financial Solutions,software / open source,https://sifi.sa,support@sifi.sa,support@sifi.sa,,Saudi Arabia,https://www.linkedin.com/company/sifiapp/,,https://www.instagram.com/sifi.app,,0,,,,Saudi Arabia,https://github.com/Simplified-Financial-Solutions,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:23:26.897Z
Wazen,software / open source,https://wazen.sa,info@wazen.sa,info@wazen.sa,,Saudi Arabia,https://www.linkedin.com/company/mywazen/,https://www.facebook.com/WazenSa,https://www.instagram.com/mywazen/,,2,,,,Saudi Arabia,https://github.com/MyWazen,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:23:26.897Z
Rasseed App,software / open source,https://www.rasseed.com,john0934@gmail.com,john0934@gmail.com,,"Riyadh, KSA",https://www.linkedin.com/company/rasseedcom,https://www.facebook.com/Rasseedcom,https://www.instagram.com/rasseedcom/,,1,,,,Riyadh,https://github.com/rasseedapp,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:23:42.306Z
Jameel,software / open source,https://jameelksa.com,help@jameelksa.com,help@jameelksa.com,,Riyadh Saudi Arabia,https://www.linkedin.com/company/jameel/,https://www.facebook.com/Jameelksaapp/,https://www.instagram.com/jameelksaapp/,,0,,,,Riyadh,https://github.com/JameelKSA,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:23:42.306Z
Mueen Human Resources Company,software / open source,https://www.mueen.com.sa,info@mueen.com.sa,info@mueen.com.sa,,Riyadh,https://sa.linkedin.com/company/mueen-recruitment-co,https://www.facebook.com/share/1TfAiCoVZa/,https://www.instagram.com/mueen_business/,,0,,,,Riyadh,https://github.com/MueenHR,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:23:42.306Z
Aone,software / open source,https://aone.sa/,hi@aone.sa,hi@aone.sa,,"Riyadh, Saudi Arabia",https://www.linkedin.com/company/aonellc/,,https://www.instagram.com/aone_llc/,,1,,,,Riyadh,https://github.com/AchieveoneSA,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:23:42.306Z
Robusta Studio,software / open source,https://robustastudio.com/,devops@robustastudio.com,devops@robustastudio.com,,"Cairo, Egypt",https://linkedin.com/company/robusta-technology-group,https://www.facebook.com/rtgimpact/,https://instagram.com/rtgimpact,,3,,,,Egypt,https://github.com/RobustaStudio,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:23:57.327Z
Cyparta Software House,software / open source,https://cyparta.com/,support@cyparta.com,support@cyparta.com,,Egypt,,,,,57,,,,Egypt,https://github.com/Cyparta,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:23:57.327Z
GenTech,software / open source,https://gen-tech.io/,info@gen-tech.io,info@gen-tech.io,,Egypt,https://www.linkedin.com/company/gen-tech-io,https://www.facebook.com/Gen.Tech36,,,4,,,,Egypt,https://github.com/geniuss-tech,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:23:57.327Z
Alif Type (حروف ألف),software / open source,https://aliftype.com,info@aliftype.com,info@aliftype.com; khaled@typo.social,,Cairo,,https://www.facebook.com/AlifTypeFoundry,https://www.instagram.com/khaledhosny.type,,23,,,,Cairo,https://github.com/aliftype,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:24:12.825Z
IJD Creatives,software / open source,https://ijdcreatives.com,support@ijdcreatives.com,support@ijdcreatives.com,,"Cairo, EG",https://www.linkedin.com/company/ijdcreatives,https://www.facebook.com/ijdcreatives,https://www.instagram.com/ijdcreatives,,0,,,,Cairo,https://github.com/ijdcreatives,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:24:12.825Z
elmenus,software / open source,http://elmenus.com,guest@elmenus.com,guest@elmenus.com,,"Cairo, Egypt",https://www.linkedin.com/company/elmenus.com/,https://www.facebook.com/elmenus/,https://www.instagram.com/elmenus/,,2,,,,Cairo,https://github.com/elmenus,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:24:12.825Z
Future University in Egypt,software / open source,http://www.fue.edu.eg,yousef.allam@fue.edu.eg,yousef.allam@fue.edu.eg,,"New Cairo,Egypt",https://www.linkedin.com/school/future-university-in-egypt/,https://www.facebook.com/future.university.in.egypt,https://www.instagram.com/fue_egypt/,,4,,,,Cairo,https://github.com/fue-edu,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:24:12.825Z
TTL EGYPT,software / open source,https://ttl-eg.com,ttlegypt@gmail.com,ttlegypt@gmail.com,,"Nasr City, Cairo, Egypt",https://www.linkedin.com/company/ttl-egypt,https://facebook.com/TTL.EGYPT.Digital.Solutions/,https://www.instagram.com/ttlegypt/,,0,,,,Cairo,https://github.com/ttl-egypt,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:24:12.825Z
MizoGames,software / open source,https://www.mizogames.com/,info@mizogames.com,info@mizogames.com,,"Cairo, Egypt",https://www.linkedin.com/company/mizogamesonline/,https://www.facebook.com/mizogamesonline/,https://www.instagram.com/mizogamesonline/,,0,,,,Cairo,https://github.com/Al3abmizo-Games,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:24:12.825Z
Mercury Visual Solutions,software / open source,http://mercuryvfx.com/,info@mercuryvfx.com,info@mercuryvfx.com,,"Cairo, Egypt.",https://www.linkedin.com/company/mercury-visual-solutions,https://www.facebook.com/mercuryvfx/,https://www.instagram.com/mercury_vfx/,,1,,,,Cairo,https://github.com/mercuryvisualsolutions,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:24:12.825Z
ConsenLabs,software / open source,https://token.im,dev@token.im,dev@token.im,,Singapore,,,,,53,,,,Singapore,https://github.com/consenlabs,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:24:28.399Z
Deep Cognition and Language Research (DeCLaRe) Lab,software / open source,https://declare-lab.github.io,soujanya.poria@ntu.edu.sg,soujanya.poria@ntu.edu.sg,,Singapore,,,,,80,,,,Singapore,https://github.com/declare-lab,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:24:28.399Z
Carousell,software / open source,https://carousell.com,github@carousell.com,github@carousell.com,,Singapore,,,,,92,,,,Singapore,https://github.com/carousell,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:24:28.399Z
DLSU Human-X Interactions Lab,software / open source,https://comet.dlsu.edu.ph,comet@dlsu.edu.ph,comet@dlsu.edu.ph,,"Manila, Philippines",,,,,70,,,,Philippines,https://github.com/dlsucomet,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:24:43.695Z
Kumumedia Technologies Inc,software / open source,https://kumu.ph,dev@kumu.ph,dev@kumu.ph,,Philippines,https://www.linkedin.com/company/kumuph,https://www.facebook.com/kumuPH,https://www.instagram.com/kumuph,,0,,,,Philippines,https://github.com/kumumedia,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:24:43.695Z
Infinity Hub Digital Marketing,software / open source,https://infinityhub.com/,support@infinityhub.com,support@infinityhub.com,,Philippines,https://www.linkedin.com/in/gilmar-padua/,https://www.facebook.com/infinityhubdigitalmarketing,https://www.instagram.com/infinityhubph,,0,,,,Philippines,https://github.com/Infinity-Hub-Digital-Marketing,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:24:43.695Z
Sorsogon State University - Bulan Campus,software / open source,https://bulan.sorsu.edu.ph,cict@sorsu.edu.ph,cict@sorsu.edu.ph,,Philippines,,,,,54,,,,Philippines,https://github.com/Sorsogon-State-University-Bulan-Campus,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:24:43.695Z
[DEPRECATED] Anything at 25:00 // MillenniumTeam,software / open source,https://t.me/shirayukichannel,elle.jinx77@gmail.com,elle.jinx77@gmail.com,,Philippines,,,,,58,,,,Philippines,https://github.com/Anything-at-25-00,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:24:43.695Z
Advance,software / open source,https://www.advance.ph,support@advance.ph,support@advance.ph,,Metro Manila,https://www.linkedin.com/in/jaimedelosangeles/,https://www.facebook.com/advancetechlending,,,0,,,,Manila,https://github.com/advance-ph,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:24:58.939Z
Malayan Insurance (DEV),software / open source,https://malayan.com,cxc@malayan.com,cxc@malayan.com,,"500 Quintin Paredes, Binondo, Manila, 1006 Metro Manila",https://www.linkedin.com/company/malayan-insurance-co-inc-/posts/,https://www.facebook.com/MalayanInsurancePH/,https://www.instagram.com/malayaninsuranceph,,0,,,,Manila,https://github.com/micodev2024,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:24:58.939Z
Keenthemes Inc,software / open source,https://keenthemes.com,support@keenthemes.com,support@keenthemes.com,,Malaysia,https://www.linkedin.com/company/keenthemes,,https://instagram.com/keenthemes,,3,,,,Malaysia,https://github.com/keenthemes,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:25:14.605Z
Computer Science Society USM,software / open source,https://cssocietyusm.com,cssociety@student.usm.my,cssociety@student.usm.my,,Malaysia,https://www.linkedin.com/company/cssocietyusm/,https://www.facebook.com/cs.usm.my/,https://www.instagram.com/cs.usm/,,4,,,,Malaysia,https://github.com/CS-Society-USM,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:25:14.605Z
HelloWorld Robotics,software / open source,https://helloworldrobotics.xyz/,info@helloworldrobotics.xyz,info@helloworldrobotics.xyz,,Kuala Lumpur,,,,,53,,,,Kuala Lumpur,https://github.com/HelloWorldRobotics,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:25:29.786Z
Fave,software / open source,https://medium.com/fave-engineering,eng@twiga.com,eng@twiga.com,,Kuala Lumpur,,,,,63,,,,Kuala Lumpur,https://github.com/kfit-dev,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:25:29.786Z
artisan,software / open source,https://artisan.com.my,info@artisan.com.my,info@artisan.com.my,,Kuala Lumpur,https://linkedin.com/company/artisan-it-solution,https://www.facebook.com/ArtisanITSolution,,,3,,,,Kuala Lumpur,https://github.com/artisanmy,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:25:29.786Z
Orius Digital,software / open source,https://oriusdigital.com,hello@oriusdigital.com,hello@oriusdigital.com,,Kuala Lumpur,https://www.linkedin.com/company/oriusdigital,https://www.facebook.com/oriusdigital,https://www.instagram.com/oriusdigital/,,1,,,,Kuala Lumpur,https://github.com/Orius-Digital,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:25:29.786Z
Appleseeds,software / open source,https://www.appleseeds.my/,hello@appleseeds.my,hello@appleseeds.my,,"Kuala Lumpur, Malaysia",https://www.linkedin.com/company/appleseeds-creativity/,https://www.facebook.com/appleseeds.my,,,3,,,,Kuala Lumpur,https://github.com/appleseeds-my,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:25:29.786Z
CyberJutsu Academy,software / open source,https://cyberjutsu.io/,contact@cyberjutsu.io,contact@cyberjutsu.io,,Vietnam,https://linkedin.com/company/cyberjutsu,https://facebook.com/CyberJutsu/,,,4,,,,Vietnam,https://github.com/CyberJutsu,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:25:44.825Z
Meta Box,software / open source,https://metabox.io,info@metabox.io,info@metabox.io; info@elightup.com; rilwis@gmail.com,,Vietnam,,https://www.facebook.com/groups/metaboxusers,,,36,,,,Vietnam,https://github.com/wpmetabox,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:25:44.825Z
NukeViet,software / open source,http://nukeviet.vn,admin@nukeviet.vn,admin@nukeviet.vn,,Vietnam,,,,,54,,,,Vietnam,https://github.com/nukeviet,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:25:44.825Z
Mezon,software / open source,https://mezon.ai,hello@mezon.ai,hello@mezon.ai,,Vietnam,,,,,51,,,,Vietnam,https://github.com/mezonai,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:25:44.825Z
Innotech,software / open source,https://innotech.vn/,innotech@innotech.vn,innotech@innotech.vn,,"Ho Chi Minh City, Vietnam",https://www.linkedin.com/company/innotech_2/,https://www.facebook.com/innotechjsc/,https://www.instagram.com/,,0,,,,Ho Chi Minh City,https://github.com/Innotech-Vietnam,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:26:00.054Z
GVI Tech JSC,software / open source,https://vnkr.vn,admin@vnkr.vn,admin@vnkr.vn,,"Ho Chi Minh City, Vietnam",,,,,56,,,,Ho Chi Minh City,https://github.com/GVI-Tech-JSC,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:26:00.054Z
Dirox,software / open source,https://dirox.net,contact@dirox.com,contact@dirox.com,,"Ho Chi Minh City, Vietnam",https://www.linkedin.com/company/dirox/,https://www.facebook.com/diroxvn,,,3,,,,Ho Chi Minh City,https://github.com/dirox,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:26:00.054Z
Rever Tech,software / open source,https://rever.vn,dev@rever.vn,dev@rever.vn,,Ho Chi Minh City,https://www.linkedin.com/company/rever-real-estate,https://www.facebook.com/rever.vn,https://www.instagram.com/rever.vn/,,2,,,,Ho Chi Minh City,https://github.com/ReverTech,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:26:00.054Z
Tokopedia,software / open source,https://www.tokopedia.com,opensource@tokopedia.com,opensource@tokopedia.com,,"Jakarta, Indonesia",,,,,76,,,,Indonesia,https://github.com/tokopedia,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:26:15.332Z
TEGALSEC,software / open source,https://tegalsec.org/,van@tegalsec.org,van@tegalsec.org,,"Tegal, Central Java, Indonesia",,,,,80,,,,Indonesia,https://github.com/tegal1337,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:26:15.332Z
Jabar Digital Service,software / open source,https://digitalservice.jabarprov.go.id,digital.service@jabarprov.go.id,digital.service@jabarprov.go.id,,"Bandung, West Java, Indonesia",,,,,68,,,,Indonesia,https://github.com/jabardigitalservice,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:26:15.332Z
Teknologi Umum,software / open source,https://teknologiumum.com/?utm_source=github,opensource@teknologiumum.com,opensource@teknologiumum.com,,Indonesia,,,,,52,,,,Indonesia,https://github.com/teknologi-umum,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:26:15.332Z
Laravolt,software / open source,https://laravolt.dev/,q@laravolt.dev,q@laravolt.dev,,"Jogja, Indonesia",,,,,56,,,,Indonesia,https://github.com/laravolt,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:26:15.332Z
YaTTI | Indonesian Open Technology Foundation | Yayasan Teknologi Terbuka Indonesia,software / open source,https://yatti.id,admin@yatti.id,admin@yatti.id,,"Jakarta, Indonesia",,,,,69,,,,Jakarta,https://github.com/Open-Technology-Foundation,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:26:30.816Z
Barantum.com,software / open source,https://www.barantum.com,support@barantum.com,support@barantum.com,,Jakarta Indonesia,https://www.linkedin.com/company/barantum-com/,https://www.facebook.com/business/partner-directory/search,https://www.instagram.com/barantumcom/,,0,,,,Jakarta,https://github.com/barantum,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:26:30.816Z
Swap Energi Indonesia,software / open source,https://swap.id/,info@swap.id,info@swap.id,,"Jakarta, Indonesia",https://www.linkedin.com/company/swap-energy-indonesia/mycompany/,https://www.facebook.com/SwapEnergi/,https://www.instagram.com/martabakpecenongan78/,,1,,,,Jakarta,https://github.com/swapid,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:26:30.816Z
GeekInk innovations Ltd,software / open source,https://geekink.com.ng/,info@geekink.com.ng,info@geekink.com.ng,,Nigeria,,,,,65,,,,Nigeria,https://github.com/geekinks,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:26:45.825Z
Cephas Digital Technology,software / open source,https://www.cephasict.com,cephasdigital@gmail.com,cephasdigital@gmail.com,,Nigeria,,,,,68,,,,Nigeria,https://github.com/cephas-digital,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:26:45.825Z
Hubuk,software / open source,https://hubuk.ng,info@hubuk.ng,info@hubuk.ng,,Nigeria,https://linkedin.com/company/hubuk,https://facebook.com/hubuktech,https://instagram.com/hubukng/,,3,,,,Nigeria,https://github.com/hubuktech,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:26:45.825Z
MOVAM,software / open source,https://movam.ng/,reachout@movam.ng,reachout@movam.ng,,"Lagos, Nigeria",https://www.linkedin.com/company/movam-technologies-limited,https://www.facebook.com/p/movam_ng-61551904347000/,https://www.instagram.com/movam_tech,,3,,,,Lagos,https://github.com/Movam,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:27:00.776Z
Ashipa Electric Corp.,software / open source,https://www.ashipaelectric.com,info@ashipaelectric.com,info@ashipaelectric.com,,"Lagos, Nigeria",https://www.linkedin.com/company/ashipaelectric/,https://www.facebook.com/AshipaElectric,https://www.instagram.com/ashipaelectric,,0,,,,Lagos,https://github.com/Ashipa-Electric,github_orgs,normal_scraper,alive,43,C,2026-08-01T21:27:00.776Z
